age,r,phi,x,y,z,RA,DEC,v_r,v_phi,v_z,v_RA,v_DEC
[yr],[kpc],[rad],[kpc],[kpc],[kpc],[deg],[deg],[km / s],[km / s],[km / s],[mas / yr],[mas / yr]
95655906.69625093,11.52558871739651,6.2593929723683726,11.522326696335188,-0.2741947948067344,3.5642432974195914,278.92906104006425,23.692459678683317,120.95198146080777,-33.78503439327471,-108.94735210885494,0.6570804596049482,-1.7622894202515864
11430746.28339788,14.848952245023273,10.589841670794012,-5.860762724827902,-13.64341757252374,-0.6035306524573175,257.72936262191115,-42.06795442759583,191.8095707809024,-236.09035531438843,-37.111966231337036,-2.4436347332725563,-3.9430667317814545
70411547.76474859,11.003609555396118,6.671752131680977,10.183323325480247,4.16885467440815,-2.721992618004548,312.6492544625691,21.95470239076806,187.1520741837019,-177.31290074266312,58.97553873008224,-1.6780289368089,-0.4850930096246
70592375.70799254,56.2783596877422,6.08639618463492,55.19215512707876,-11.003625837484678,12.646780897295061,289.037378776589,38.874790796663426,758.190428805248,-146.0113409573482,175.93325819458965,-0.3237007400079041,-0.2609965128953619
80191692.30472744,21.165667532632916,-2.1459961770880844,-11.514175896348977,-17.759764512230657,27.0279237532911,217.06120915444933,-13.106485756073992,213.2051605943875,-20.3359679010222,289.08747074626365,-1.3254960377281566,-0.7521550232873395
32809248.407672945,3.9901749782515266,2.991876985013048,-3.945538997279294,0.5951624803470689,3.6816041064520553,226.4747138501031,-32.15339698525201,-60.43547310246634,-268.2550787371154,40.630473009260264,-5.823650243645383,-1.1375900408306507
3053477.4659721702,11.121742310324855,5.611234146275832,8.703970412250845,-6.923442141011353,-1.8093380948790734,286.4278411362207,-5.7389386695110725,748.7663666377533,-184.3187489839371,-587.833820997035,5.058283596188046,-3.8491394513263124
80442508.4311224,19.479336965205786,11.675697940782538,12.250344028541226,-15.145086324825517,32.79336429831105,233.90193835960957,17.526893668865984,315.5611943475604,10.246430048317801,353.47748718860714,-0.6111489106649962,-0.5020242644222078
23996612.04479568,17.835708578238137,9.946305754437551,-15.46461230108383,-8.88584643492133,-2.0655557994420493,229.2101392400694,-63.45119780982111,241.90384418028717,-66.07080866734168,-82.03449281741374,-2.2618554838715057,-2.0256530052333273
6390182.633265468,7.652340709302993,4.560281019868566,-1.1594986523696404,-7.563985801573719,-0.5462612791995848,265.7529432727683,-33.43680272706547,-4.719179842108102,-231.66612084861347,-25.28390289825727,-2.8981752461783667,-5.539682326373193
25196527.005429097,16.490776774688722,4.882966580779647,2.7993356597065944,-16.251444197267762,1.5222662702523613,266.71762696514594,-21.562688021696708,201.06132665029153,-221.1182276857442,57.20372470822515,-2.2529248049378476,-3.1003693391416474
91284783.88455285,48.30946681777641,2.3136221842309217,-32.67517182417597,35.58282915225287,46.09741307708079,151.87653903633134,8.935239145567083,552.5610375060223,-54.730993230797615,477.3064281264785,-0.618030260810431,-0.4381690933614939
58752227.2928356,4.837361879451069,9.293808932990439,-4.795933788880103,0.6317349487281134,-1.5064957242358084,251.42470057564793,-59.87569293001964,-100.75933723189276,29.177148513922646,-23.40093484645193,-1.3769968983067478,-2.15789541956299
53273374.57088544,10.386155088906042,5.780576814347174,9.101688898649865,-5.003146682139418,-1.4959757871408919,287.9691490107951,-1.4469142207797636,38.33623000799245,-250.87084264178205,9.943714821694355,-2.3947016199221047,-4.599117269923032
73616214.44612585,32.18665886585849,6.064119415939819,31.41742584172022,-6.994738195755255,4.051300312362241,291.4900249603792,30.37581162623737,322.12785160423107,-71.40334321957539,40.391283092914726,-0.3598592409155274,-0.41996690973976025
45662639.45655521,3.127728072380569,8.44421332757976,-1.7407481046288806,2.598553238051595,-13.868329024043696,351.3009370614461,-43.717124999789256,5.604424327271621,69.44305726156928,-224.04674263520275,2.343753411147608,-3.2400098806255957
64789551.670423314,6.467494674066873,7.827195188553838,0.1732204766847309,6.465174554916556,-0.005920807966300542,269.76049149541916,-25.051228929515066,-25.06792827973819,-226.50406649542964,-19.365396299268664,1.3130245164680494,-3.2963808385470137
41627604.32774894,5.6910385592159525,0.8962527848671713,3.5542862961885797,4.444656207988291,-3.464100394021376,315.6751706310157,-8.01725974003026,58.95583464765826,-111.59502448200968,-0.8645240054476117,-0.13088902434456406,-3.5764696527508266
56254037.00056034,12.726346306489198,3.882751936078367,-9.388052242131486,-8.592110649409793,3.177749860463578,233.72692025879945,-44.39599343566013,147.15496384171158,-41.535981676251836,-14.547977153855879,-2.2799986827394774,-2.4552332623130444
22441291.054747295,14.92139955747565,8.925614727069592,-13.100741440708871,7.1427402624992435,-5.69109350210834,105.48366331205679,-65.39153934169296,103.112664375238,-48.111912371600106,-261.5035774712112,-2.3133087034084387,1.4702864677452858
21824407.03317764,19.301099419599378,9.56980414854045,-19.09847882487568,-2.789362898770027,15.536191795318771,190.6148661154121,-27.792702250497953,455.43751710742504,25.520649118098742,713.7521110452391,-2.1529855339645456,1.7554525386993984
69149336.61983281,23.72925282004376,12.713230926480058,23.473816733995765,3.4723720043127972,-11.39908553291035,329.3036791124705,21.83517909304273,87.79160183407356,-141.4222677948238,-142.56521502974445,0.16514139568794173,-1.826576620608043
63600296.736535944,27.729861391981082,9.43185632915029,-27.729166716114165,-0.19628053502407858,-29.862037015397302,42.08936789994469,-67.72049030327409,306.76056045929903,21.225469935086906,-442.7154959915415,0.821561154036953,0.23107701335903122
80559808.56364252,10.549460044081712,7.958883160100578,-1.104625909716552,10.491468382512497,-0.06154279631892484,99.14208388911165,2.490037834722501,105.36169887041797,-6.299787227096899,-10.654488080451127,6.01689184878096,-13.723644023667303
