,age,r,phi,z,v_r,v_phi,v_z
,[yr],[kpc],[rad],[kpc],[km/s],[km/s],[km/s]
158,5270704.596140958,14.332243147105125,4.89167805913705,2.018113955760976,-425.94339291242727,3.2412395076080545,348.0198059682303
159,14525963.076958973,11.242732958386151,4.845360368221204,2.621233915454006,-105.41706699704322,63.094763329229096,167.60380062278492
160,7124517.493192355,3.3987329188116564,0.5487721292633572,1.260119037757485,-549.0592001703722,382.2742731398698,160.17993967062134
161,21524776.628993303,7.437820905293566,2.2039742450402646,11.077323693759217,167.7748460961295,200.26767159226054,463.0449471192838
162,14145099.381409628,10.853100930742166,3.1859801574080073,-0.8263663253828823,135.924418709486,-473.7575809935111,-77.12807589234065
163,6636504.1739094425,14.571814105932745,0.899518952637805,0.9046819175352637,-7.062606650766771,-425.29461076729893,149.07672415121715
164,22050097.808302082,14.663156727874442,4.3460450374859585,13.749094147154878,525.2135967646118,-148.53175713024552,592.0477315852479
165,3074704.9304546495,6.295822313013107,4.247207941096834,0.4915638366187389,520.6581006788443,-371.86221842649036,20.67218204320272
166,9708229.553347176,8.473309009115766,0.96382767303815,-2.12878095459551,-4.800390956893294,-277.0880826676655,-193.70938920883214
167,481980.1289784729,10.57878580227368,1.6289603254422058,0.04725860344108225,-142.4350714859984,-76.62874731123006,104.55953088740334
168,11078244.903135473,8.582150902510836,1.866147247814935,-1.9782630025962207,452.8223461254335,25.484824746592505,-150.00639786577727
169,27138508.010374248,4.522986335856967,2.268771683832933,0.5785105912435645,71.83487067468417,-210.51629110879074,-85.21481487498237
170,10176516.712680735,0.7294169520720507,-0.23847234316458307,0.22458892859071383,355.5102956322718,-61.397316563542475,127.15100680526497
171,17267248.807511702,16.97988869937233,4.495047471137478,0.5155617957079208,53.101382996497264,-29.15199995097404,32.36080316224796
172,23228290.10774725,6.44528071658734,5.026318700571921,-6.281257609390676,126.77079328299163,187.84683693208245,-195.49402573885072
173,18215813.57185769,9.149532531530149,4.555887318723487,-4.216254489425384,239.66056752708178,75.61403489878079,-191.58019042295396
174,26337474.800766278,24.671949401927506,5.640768490153149,6.220341415656205,367.5094440216228,-196.78729097108115,225.7339430548914
175,14200514.621334918,1.8478681507978534,6.566662744655198,0.4197427860113757,-273.01190640024635,143.57075026866272,-37.75309360998121
176,5005388.376698875,5.582108885237852,3.9077959647782636,2.8258562757614754,200.5618349770104,1.687606945838168,663.6908493783274
